,IdAtleta,AnoEdicao,IdModalidade,Altura,Peso,Medalha
692,17859,2016,50,170.0,63.0,-
693,15910,2008,182,175.0,69.0,-
694,15910,2012,182,175.0,69.0,-
695,6265,2004,142,189.0,80.0,-
696,6265,2004,143,189.0,80.0,Bronze
697,6265,2008,142,189.0,80.0,-
698,6265,2008,143,189.0,80.0,-
699,6265,2012,142,189.0,80.0,-
700,6265,2012,143,189.0,80.0,-
701,6265,2016,142,189.0,80.0,-
702,6265,2016,143,189.0,80.0,Bronze
703,21507,2000,11,178.0,60.0,-
704,24593,2012,160,178.0,73.0,-
705,34654,2012,56,179.0,72.0,-
706,34654,2016,56,179.0,72.0,Gold
707,36027,2000,184,165.0,64.0,-
708,36027,2004,184,165.0,64.0,-
709,36027,2012,184,165.0,64.0,-
710,9132,2012,254,160.0,62.0,-
711,9132,2012,257,160.0,62.0,-
712,9132,2016,254,160.0,62.0,-
713,16624,2000,65,190.0,88.0,Bronze
714,48,2008,329,198.0,72.0,-
715,59,2008,329,202.0,90.0,-
716,350,2004,184,174.0,70.0,-
717,714,2000,210,189.0,91.0,-
718,4024,2012,8,169.0,65.0,-
719,9939,2016,348,150.0,63.0,-
720,10275,2012,184,-,-,-
721,11568,2016,308,192.0,68.0,-
722,12719,2008,221,176.0,72.0,-
723,21188,2004,332,184.0,82.0,-
724,24750,2000,279,170.0,61.0,-
725,24752,2012,7,182.0,56.0,-
726,24752,2016,17,182.0,56.0,-
727,24752,2016,7,182.0,56.0,-
728,25034,2000,184,177.0,74.0,-
729,25077,2004,268,178.0,79.0,-
730,25399,2008,184,165.0,65.0,-
731,30725,2016,298,170.0,57.0,-
732,30725,2016,299,170.0,57.0,-
733,31734,2000,32,150.0,42.0,-
734,31852,2012,160,174.0,73.0,-
735,32424,2004,69,174.0,57.0,-
736,37693,2008,36,170.0,53.0,-
737,23011,2016,8,-,-,-
738,16819,2004,364,189.0,116.0,-
739,26620,2012,33,178.0,71.0,-
740,25107,2012,32,165.0,58.0,-
741,25107,2012,35,165.0,58.0,-
742,25107,2016,32,165.0,58.0,-
743,25107,2016,35,165.0,58.0,-
744,6263,2000,208,195.0,97.0,-
745,6263,2004,208,195.0,97.0,Gold
746,11085,2008,259,169.0,60.0,-
747,11085,2012,259,169.0,60.0,-
748,11085,2016,259,169.0,60.0,-
749,32734,2000,132,178.0,70.0,-
750,24729,2012,54,173.0,72.0,-
751,24729,2016,54,173.0,72.0,-
752,26053,2016,324,163.0,58.0,-
753,15919,2008,231,187.0,76.0,-
754,15919,2012,231,187.0,76.0,-
755,24035,2012,32,160.0,64.0,-
756,24035,2012,37,160.0,64.0,-
757,24035,2016,32,160.0,64.0,-
758,24035,2016,35,160.0,64.0,-
759,24035,2016,37,160.0,64.0,-
760,585,2004,360,160.0,62.0,-
761,591,2016,288,168.0,54.0,-
762,591,2016,292,168.0,54.0,-
763,16651,2016,223,178.0,83.0,-
764,23143,2012,332,192.0,102.0,Silver
765,23143,2016,332,192.0,102.0,Bronze
766,21589,2000,185,165.0,60.0,Silver
767,21589,2004,185,165.0,60.0,Bronze
768,21589,2008,185,165.0,60.0,Bronze
769,24596,2004,215,185.0,73.0,-
770,35682,2016,209,197.0,91.0,-
771,25812,2012,34,177.0,60.0,-
772,25812,2016,34,177.0,60.0,-
773,30097,2016,333,172.0,74.0,Silver
774,12493,2012,98,183.0,75.0,Bronze
775,12493,2016,98,183.0,75.0,-
776,30421,2004,60,183.0,85.0,Bronze
777,12557,2016,13,180.0,87.0,-
778,6717,2000,261,169.0,61.0,-
779,8475,2000,354,175.0,58.0,-
780,5857,2000,233,183.0,90.0,Gold
781,5857,2004,226,183.0,90.0,Gold
782,5857,2008,233,183.0,90.0,Gold
783,5857,2012,227,183.0,90.0,Gold
784,13375,2000,226,190.0,89.0,-
785,18925,2000,60,187.0,84.0,Gold
786,32548,2016,238,173.0,68.0,-
787,23779,2000,7,175.0,60.0,-
788,23779,2004,17,175.0,60.0,-
789,26024,2004,19,175.0,61.0,-
790,33738,2008,330,184.0,80.0,-
791,33738,2012,330,184.0,80.0,-
792,30574,2016,221,173.0,68.0,-
793,28684,2016,160,190.0,76.0,-
794,12354,2004,68,164.0,54.0,-
795,17183,2008,213,180.0,70.0,-
796,2052,2016,114,180.0,66.0,-
797,24346,2004,79,178.0,69.0,-
798,1851,2000,42,166.0,52.0,-
799,1851,2004,42,166.0,52.0,-
800,31420,2004,42,163.0,48.0,-
801,37955,2012,362,191.0,75.0,-
802,37955,2016,362,191.0,75.0,-
803,30727,2016,173,167.0,65.0,-
804,30727,2016,172,167.0,65.0,-
805,32605,2004,41,158.0,50.0,-
806,32605,2004,31,158.0,50.0,-
807,32605,2008,49,158.0,50.0,-
808,32605,2012,49,158.0,50.0,-
809,32605,2016,49,158.0,50.0,-
810,10572,2000,330,170.0,65.0,-
811,4954,2000,116,173.0,65.0,-
812,4954,2000,110,173.0,65.0,Gold
813,18168,2004,281,167.0,55.0,-
814,18168,2008,281,167.0,55.0,-
815,22266,2004,46,177.0,58.0,-
816,22266,2008,46,177.0,58.0,-
817,3648,2000,244,177.0,88.0,-
818,3648,2000,251,177.0,88.0,-
819,3648,2000,250,177.0,88.0,-
820,3648,2004,244,177.0,88.0,-
821,3648,2004,251,177.0,88.0,-
822,3648,2004,250,177.0,88.0,-
823,3648,2008,244,177.0,88.0,-
824,3648,2008,251,177.0,88.0,-
825,3648,2008,250,177.0,88.0,Gold
826,3648,2012,244,177.0,88.0,-
827,3648,2012,251,177.0,88.0,-
828,3648,2012,250,177.0,88.0,-
829,36467,2000,160,170.0,79.0,-
830,9093,2000,205,167.0,45.0,Bronze
831,9046,2016,78,190.0,-,-
832,13872,2004,346,163.0,69.0,-
833,27063,2016,160,172.0,79.0,Bronze
834,18180,2000,161,164.0,57.0,-
835,3787,2016,160,190.0,80.0,-
836,27076,2000,60,175.0,93.0,Silver
837,11281,2000,79,170.0,67.0,-
838,8881,2008,160,185.0,75.0,Silver
839,37965,2000,48,170.0,56.0,-
840,37965,2004,48,170.0,56.0,-
841,24563,2016,13,180.0,62.0,Bronze
842,27058,2000,75,165.0,63.0,-
843,4375,2000,37,155.0,57.0,-
844,18712,2000,357,180.0,96.0,-
845,18712,2004,357,180.0,96.0,-
846,18712,2008,355,180.0,96.0,-
847,37347,2008,41,158.0,43.0,-
848,37347,2008,31,158.0,43.0,-
849,26480,2000,60,170.0,65.0,-
850,32825,2016,37,166.0,60.0,-
851,25057,2012,77,-,75.0,-
852,38360,2000,1,178.0,58.0,-
853,38360,2000,2,178.0,58.0,-
854,30644,2004,184,180.0,85.0,-
855,30644,2008,184,180.0,85.0,-
856,36016,2008,184,172.0,58.0,-
857,9061,2004,192,172.0,73.0,-
858,34504,2012,279,-,-,-
859,23658,2016,36,171.0,51.0,-
860,33718,2012,12,176.0,60.0,-
861,33718,2016,12,176.0,60.0,-
862,574,2012,114,178.0,67.0,-
863,574,2012,108,178.0,67.0,-
864,38177,2000,241,170.0,58.0,-
865,27642,2004,47,175.0,89.0,-
866,27642,2008,47,175.0,89.0,-
867,21858,2004,244,179.0,86.0,-
868,4601,2008,111,167.0,59.0,-
869,31699,2008,353,160.0,55.0,-
870,33447,2012,363,192.0,125.0,-
871,33447,2016,363,192.0,125.0,Gold
872,33372,2016,100,170.0,69.0,-
873,11694,2000,249,172.0,75.0,-
874,11694,2004,249,172.0,75.0,-
875,11694,2008,249,172.0,75.0,-
876,11694,2012,249,172.0,75.0,-
877,343,2000,351,169.0,54.0,-
878,24706,2004,302,160.0,55.0,-
879,12250,2012,358,175.0,90.0,-
880,12250,2016,358,175.0,90.0,-
881,25110,2016,68,165.0,56.0,Bronze
882,3641,2012,147,187.0,79.0,-
883,3641,2012,148,187.0,79.0,-
884,3641,2016,147,187.0,79.0,-
885,3641,2016,148,187.0,79.0,Gold
886,4096,2008,363,190.0,120.0,Silver
887,7200,2000,131,170.0,70.0,-
888,4099,2000,340,175.0,105.0,-
889,4099,2004,340,175.0,105.0,-
890,4099,2008,337,175.0,105.0,-
891,8613,2000,282,158.0,53.0,-
892,8613,2004,295,158.0,53.0,-
893,8613,2008,295,158.0,53.0,-
894,24401,2004,177,159.0,50.0,-
895,24401,2004,178,159.0,50.0,-
896,24401,2004,175,159.0,50.0,-
897,24401,2004,176,159.0,50.0,-
898,24401,2004,179,159.0,50.0,-
899,24401,2004,174,159.0,50.0,-
900,23623,2000,161,189.0,79.0,-
901,23623,2004,161,189.0,79.0,-
902,27999,2000,302,168.0,59.0,-
903,27999,2004,301,168.0,59.0,-
904,24919,2016,37,163.0,61.0,Gold
905,10692,2012,330,191.0,79.0,Silver
906,10692,2016,330,191.0,79.0,Bronze
907,16112,2012,98,188.0,85.0,-
908,16112,2016,98,188.0,85.0,-
909,24293,2008,313,157.0,49.0,-
910,24564,2004,63,178.0,75.0,-
911,33956,2016,247,168.0,65.0,-
912,21341,2012,42,160.0,49.0,-
913,21341,2016,42,160.0,49.0,-
914,21341,2016,30,160.0,49.0,-
915,12316,2008,12,175.0,58.0,-
916,12316,2016,12,175.0,58.0,-
917,18049,2004,340,178.0,105.0,Silver
918,18049,2008,340,178.0,105.0,Bronze
919,22279,2000,333,165.0,57.0,Bronze
920,16564,2016,62,189.0,83.0,-
921,23332,2000,37,148.0,49.0,-
922,7269,2016,160,187.0,80.0,Bronze
923,514,2016,277,188.0,80.0,-
924,514,2016,263,188.0,80.0,-
925,25032,2000,215,180.0,72.0,-
926,25395,2004,160,182.0,75.0,-
927,35170,2004,195,173.0,78.0,-
928,37200,2012,226,180.0,78.0,-
929,37200,2016,226,180.0,78.0,-
930,24828,2016,156,183.0,74.0,Bronze
931,2103,2008,295,182.0,65.0,-
932,2103,2008,284,182.0,65.0,-
933,2103,2008,290,182.0,65.0,-
934,2103,2008,291,182.0,65.0,-
935,23637,2008,76,179.0,60.0,-
936,26254,2000,208,201.0,100.0,-
937,1728,2000,254,172.0,52.0,-
938,1728,2000,257,172.0,52.0,-
939,1728,2004,254,172.0,52.0,-
940,1728,2004,257,172.0,52.0,-
941,31576,2004,249,190.0,100.0,-
942,32497,2016,295,-,-,-
943,31457,2000,49,165.0,46.0,-
944,31989,2016,32,159.0,50.0,-
945,26641,2008,369,169.0,72.0,-
946,37446,2004,45,173.0,53.0,-
947,22309,2008,330,181.0,70.0,-
948,6101,2012,185,155.0,51.0,-
949,26397,2012,11,160.0,74.0,-
950,34096,2004,111,180.0,72.0,-
951,25390,2004,71,187.0,81.0,Bronze
952,13310,2016,190,177.0,80.0,-
953,30534,2004,15,171.0,64.0,-
954,496,2016,245,-,-,-
955,30611,2000,29,185.0,75.0,-
956,30611,2004,29,185.0,75.0,-
957,23425,2016,32,182.0,-,-
958,1475,2008,12,155.0,51.0,-
959,1475,2012,12,155.0,51.0,-
960,33714,2016,17,165.0,49.0,-
961,3798,2016,243,174.0,74.0,-
962,3798,2016,246,174.0,74.0,-
963,301,2000,160,163.0,57.0,-
964,8196,2012,252,182.0,73.0,-
965,37194,2012,271,175.0,65.0,-
966,26124,2004,252,183.0,80.0,-
967,29000,2004,245,175.0,90.0,-
968,29000,2012,252,175.0,90.0,-
969,29000,2012,245,175.0,90.0,-
970,22921,2016,295,170.0,57.0,-
971,25404,2000,249,178.0,82.0,-
972,25404,2004,249,178.0,82.0,-
973,25404,2008,249,178.0,82.0,-
974,25404,2012,249,178.0,82.0,Bronze
975,25404,2016,249,178.0,82.0,-
976,12334,2016,142,193.0,89.0,-
977,12334,2016,143,193.0,89.0,-
978,35851,2008,329,178.0,76.0,-
979,18112,2000,338,165.0,67.0,-
980,24699,2004,19,178.0,64.0,-
981,24699,2008,19,178.0,64.0,-
982,24699,2012,19,178.0,64.0,-
983,25123,2000,14,-,-,-
984,24777,2012,267,173.0,65.0,-
985,131,2004,339,158.0,69.0,-
986,14434,2004,339,167.0,69.0,-
987,1499,2004,19,180.0,60.0,-
988,3977,2016,347,160.0,57.0,-
989,35850,2016,253,160.0,75.0,-
990,25192,2016,295,162.0,53.0,-
991,25025,2012,266,-,-,-
992,12340,2000,15,180.0,70.0,-
993,12340,2000,14,180.0,70.0,-
994,12340,2004,15,180.0,70.0,-
995,12349,2000,14,170.0,70.0,-
996,24658,2000,14,170.0,65.0,-
997,30718,2004,295,168.0,64.0,-
998,30718,2008,295,168.0,64.0,-
999,10230,2008,33,173.0,58.0,-
1000,7084,2008,250,172.0,86.0,-
1001,30605,2000,160,180.0,68.0,-
1002,45,2004,19,176.0,64.0,-
1003,12368,2000,13,172.0,65.0,-
1004,12368,2004,11,172.0,65.0,-
1005,33110,2008,21,192.0,86.0,-
1006,33110,2012,21,192.0,86.0,-
1007,33110,2016,21,192.0,86.0,-
1008,28942,2000,10,180.0,75.0,-
1009,10370,2000,245,178.0,95.0,Bronze
1010,10370,2004,245,178.0,95.0,-
1011,10370,2012,252,178.0,95.0,Bronze
1012,10370,2012,245,178.0,95.0,-
1013,10370,2016,245,178.0,95.0,Gold
1014,13295,2012,189,-,65.0,-
1015,18054,2000,310,189.0,90.0,-
1016,29001,2000,21,198.0,130.0,-
1017,29001,2008,21,198.0,130.0,-
1018,28947,2000,142,162.0,70.0,-
1019,28947,2004,142,162.0,70.0,-
1020,28947,2008,142,162.0,70.0,-
1021,28947,2008,143,162.0,70.0,-
1022,28947,2012,142,162.0,70.0,-
1023,28947,2012,143,162.0,70.0,Bronze
1024,24785,2016,339,163.0,69.0,-
1025,18055,2000,142,175.0,57.0,Bronze
1026,33521,2008,188,180.0,94.0,-
1027,4214,2004,32,172.0,65.0,-
1028,160,2016,252,-,-,-
1029,24598,2000,311,175.0,77.0,-
1030,4071,2012,15,175.0,65.0,-
1031,30971,2012,295,170.0,72.0,-
1032,4046,2000,14,168.0,52.0,-
1033,162,2008,279,-,-,-
1034,24943,2012,22,191.0,96.0,-
1035,25179,2012,6,175.0,65.0,-
1036,24575,2012,6,179.0,55.0,-
1037,28855,2004,32,170.0,65.0,-
1038,28855,2008,35,170.0,65.0,-
1039,10232,2000,142,170.0,70.0,-
1040,33106,2008,28,190.0,92.0,-
1041,24774,2008,266,180.0,60.0,-
1042,31977,2012,32,162.0,60.0,-
1043,4079,2012,254,166.0,69.0,-
1044,4079,2012,257,166.0,69.0,-
1045,18074,2008,147,171.0,57.0,-
1046,13404,2004,16,177.0,68.0,-
1047,13307,2012,17,-,-,-
1048,12332,2000,302,169.0,68.0,-
1049,14106,2012,160,173.0,68.0,-
1050,18080,2004,8,171.0,70.0,-
1051,18080,2008,11,171.0,70.0,-
1052,25396,2008,169,162.0,54.0,-
1053,25396,2008,166,162.0,54.0,-
1054,25396,2008,168,162.0,54.0,-
1055,25396,2008,171,162.0,54.0,-
1056,18066,2004,302,175.0,73.0,-
1057,24483,2000,14,178.0,72.0,-
1058,7148,2016,39,160.0,55.0,-
1059,4130,2012,8,173.0,67.0,-
1060,4130,2016,8,173.0,67.0,-
1061,13392,2008,302,179.0,73.0,-
1062,13392,2012,302,179.0,73.0,-
1063,573,2012,245,170.0,70.0,-
1064,22072,2000,32,-,45.0,-
1065,24588,2000,11,172.0,69.0,-
1066,24588,2000,13,172.0,69.0,-
1067,25709,2000,160,163.0,55.0,-
1068,538,2000,14,178.0,68.0,-
1069,1511,2000,24,180.0,85.0,-
1070,26606,2004,268,178.0,71.0,-
1071,26606,2008,268,178.0,71.0,-
1072,148,2012,17,178.0,60.0,-
1073,18057,2016,245,168.0,85.0,-
1074,61,2004,279,182.0,72.0,-
1075,24621,2000,19,173.0,65.0,-
1076,12342,2012,160,183.0,74.0,-
1077,9918,2000,160,176.0,64.0,-
1078,26604,2016,75,166.0,64.0,-
1079,24769,2016,215,181.0,75.0,-
1080,12296,2016,32,160.0,45.0,-
1081,12351,2016,251,173.0,68.0,-
1082,4208,2000,15,175.0,68.0,-
1083,26396,2016,265,190.0,86.0,-
1084,33562,2012,309,168.0,58.0,-
1085,517,2000,266,170.0,70.0,-
1086,517,2004,266,170.0,70.0,-
1087,18067,2000,279,170.0,63.0,-
1088,25028,2000,250,175.0,70.0,-
1089,10236,2000,265,180.0,72.0,-
1090,10296,2016,295,167.0,60.0,-
1091,28945,2004,340,170.0,85.0,-
1092,572,2000,252,175.0,67.0,-
1093,572,2000,245,175.0,67.0,-
1094,572,2004,252,175.0,67.0,-
1095,572,2004,245,175.0,67.0,Gold
1096,572,2008,252,175.0,67.0,-
1097,572,2008,245,175.0,67.0,-
1098,19213,2008,142,160.0,46.0,-
1099,21237,2008,315,-,67.0,-
1100,17002,2012,245,166.0,68.0,-
1101,30537,2000,249,176.0,88.0,-
1102,30537,2004,249,176.0,88.0,-
1103,30537,2008,249,176.0,88.0,-
1104,30537,2012,249,176.0,88.0,-
1105,30537,2016,249,176.0,88.0,-
1106,26441,2012,32,155.0,43.0,-
1107,3997,2000,279,180.0,67.0,-
1108,28950,2012,3,160.0,50.0,-
1109,24713,2000,13,164.0,60.0,-
1110,25198,2008,17,160.0,58.0,-
1111,25391,2004,252,176.0,120.0,-
1112,25391,2008,252,176.0,120.0,-
1113,18059,2000,252,164.0,105.0,-
1114,18059,2004,252,164.0,105.0,-
1115,18059,2016,252,164.0,105.0,-
1116,4045,2008,267,-,-,-
1117,29552,2004,26,171.0,64.0,-
1118,29552,2008,26,171.0,64.0,-
1119,18053,2000,160,176.0,65.0,-
1120,23013,2000,245,167.0,80.0,-
1121,23013,2004,245,167.0,80.0,-
1122,31210,2000,249,172.0,65.0,-
1123,31210,2004,249,172.0,65.0,-
1124,31210,2008,249,172.0,65.0,-
1125,37632,2008,249,169.0,64.0,-
1126,33743,2000,305,160.0,60.0,-
1127,7237,2004,32,149.0,45.0,-
1128,30603,2004,245,160.0,60.0,-
1129,1493,2000,11,170.0,72.0,-
1130,11844,2000,181,193.0,92.0,-
1131,699,2004,309,160.0,54.0,-
1132,23684,2012,295,158.0,40.0,-
1133,136,2000,25,192.0,77.0,-
1134,136,2004,25,192.0,77.0,-
1135,25026,2000,14,185.0,72.0,-
1136,20567,2016,153,152.0,45.0,-
1137,25392,2000,160,163.0,60.0,-
1138,33105,2000,273,173.0,73.0,-
1139,25393,2000,160,163.0,60.0,-
1140,24953,2008,17,163.0,60.0,-
1141,24953,2012,17,163.0,60.0,-
1142,24953,2012,7,163.0,60.0,-
1143,24953,2016,17,163.0,60.0,-
1144,32,2012,340,173.0,94.0,-
1145,30536,2008,192,176.0,73.0,-
1146,25283,2004,340,177.0,94.0,-
1147,30735,2012,49,156.0,49.0,-
1148,12975,2000,244,175.0,77.0,-
1149,12975,2000,250,175.0,77.0,-
1150,150,2000,249,183.0,83.0,-
1151,150,2004,249,183.0,83.0,-
1152,150,2008,249,183.0,83.0,-
1153,150,2012,249,183.0,83.0,-
1154,150,2016,249,183.0,83.0,Bronze
1155,33522,2012,252,176.0,70.0,-
1156,4215,2016,181,180.0,95.0,-
1157,1518,2016,142,177.0,86.0,-
1158,1518,2016,143,177.0,86.0,-
1159,193,2012,354,153.0,55.0,-
1160,36438,2016,265,175.0,62.0,-
1161,27077,2012,213,174.0,73.0,-
1162,13309,2000,25,187.0,85.0,-
1163,13309,2008,25,187.0,85.0,-
1164,14509,2000,8,175.0,70.0,-
1165,14509,2000,13,175.0,70.0,-
1166,27094,2008,11,170.0,67.0,-
1167,24587,2004,19,182.0,55.0,-
1168,24587,2008,19,182.0,55.0,-
1169,28499,2008,142,178.0,69.0,-
1170,28499,2008,143,178.0,69.0,-
1171,28499,2012,142,178.0,69.0,-
1172,28499,2012,143,178.0,69.0,Bronze
1173,23391,2016,49,-,-,-
1174,28500,2008,142,178.0,66.0,-
1175,28500,2008,143,178.0,66.0,-
1176,10324,2012,9,182.0,76.0,-
1177,10325,2000,15,185.0,65.0,-
1178,10325,2000,14,185.0,65.0,-
1179,10325,2004,15,185.0,65.0,-
1180,143,2016,151,-,-,-
1181,12939,2004,268,172.0,71.0,-
1182,14439,2000,13,174.0,68.0,-
1183,12949,2012,12,172.0,61.0,-
1184,12949,2016,12,172.0,61.0,-
1185,12257,2000,16,191.0,72.0,Silver
1186,12257,2000,14,191.0,72.0,-
1187,12257,2004,16,191.0,72.0,-
1188,152,2008,8,172.0,73.0,-
1189,18072,2004,28,188.0,105.0,-
1190,21256,2012,249,-,-,-
1191,12333,2000,160,182.0,75.0,-
1192,31854,2016,142,194.0,73.0,-
1193,31854,2016,143,194.0,73.0,-
1194,24671,2008,9,175.0,75.0,-
1195,24753,2008,19,185.0,65.0,-
1196,24604,2000,13,170.0,65.0,-
1197,30612,2000,11,170.0,65.0,-
1198,30612,2000,13,170.0,65.0,-
1199,30612,2004,8,170.0,65.0,-
1200,5189,2008,32,155.0,45.0,-
1201,31171,2016,6,-,-,-
1202,1500,2004,22,195.0,102.5,-
1203,1500,2008,22,195.0,102.5,-
1204,1500,2012,22,195.0,102.5,-
1205,33686,2008,360,164.0,60.0,-
1206,33686,2012,360,164.0,60.0,-
1207,713,2016,160,178.0,68.0,-
1208,3982,2012,151,181.0,72.0,-
1209,3982,2016,151,181.0,72.0,-
1210,21190,2012,160,189.0,84.0,-
1211,22265,2008,241,164.0,55.0,-
1212,22265,2012,241,164.0,55.0,Gold
1213,22265,2016,241,164.0,55.0,-
1214,8252,2000,161,169.0,64.0,-
1215,8252,2004,161,169.0,64.0,-
1216,7494,2012,39,182.0,71.0,-
1217,521,2000,184,172.0,70.0,-
1218,521,2004,184,172.0,70.0,-
1219,24685,2000,11,170.0,80.0,-
1220,17326,2000,318,185.0,85.0,-
1221,30621,2012,36,179.0,58.0,-
1222,30621,2016,36,179.0,58.0,-
1223,26315,2016,302,174.0,70.0,-
1224,26497,2012,302,170.0,67.0,-
1225,26497,2016,302,170.0,67.0,-
1226,36899,2012,17,178.0,57.0,-
1227,32613,2004,8,177.0,78.0,-
1228,22229,2008,41,152.0,45.0,-
1229,16871,2016,114,173.0,62.0,-
1230,16871,2016,108,173.0,62.0,-
1231,27180,2008,266,175.0,72.0,-
1232,29351,2016,332,188.0,110.0,-
1233,7696,2004,193,185.0,90.0,-
1234,7696,2008,193,185.0,90.0,-
1235,10467,2016,326,178.0,67.0,-
1236,116,2004,189,-,66.0,-
1237,14786,2012,32,166.0,55.0,-
1238,16236,2012,160,170.0,66.0,-
1239,16854,2000,38,169.0,57.0,-
1240,28788,2016,310,202.0,87.0,-
1241,23040,2016,142,174.0,65.0,-
1242,23040,2016,143,174.0,65.0,-
1243,24096,2004,187,167.0,64.0,-
1244,24096,2008,187,167.0,64.0,-
1245,23754,2012,114,172.0,67.0,-
1246,23754,2012,108,172.0,67.0,-
1247,23754,2016,114,172.0,67.0,-
1248,30302,2012,342,192.0,156.0,Bronze
1249,7698,2000,160,182.0,75.0,Silver
1250,13588,2012,63,172.0,62.0,-
1251,13588,2016,63,172.0,62.0,-
1252,22594,2016,274,187.0,76.0,-
1253,7087,2008,144,185.0,70.0,-
1254,7087,2008,145,185.0,70.0,-
1255,10556,2016,216,174.0,70.0,-
1256,15144,2000,73,195.0,81.0,-
1257,22598,2004,326,189.0,78.0,-
1258,22598,2008,326,189.0,78.0,-
1259,30691,2008,144,165.0,59.0,-
1260,30691,2012,144,165.0,59.0,-
1261,485,2016,185,165.0,55.0,-
1262,25790,2012,182,179.0,90.0,Bronze
1263,25790,2016,182,179.0,90.0,-
1264,9543,2012,160,176.0,75.0,-
1265,14097,2008,360,165.0,66.0,Gold
1266,14097,2016,366,165.0,66.0,-
1267,13478,2004,71,183.0,91.0,-
1268,28733,2016,318,175.0,70.0,-
1269,30763,2008,229,180.0,71.0,-
1270,30763,2016,232,180.0,71.0,-
1271,6505,2000,160,185.0,81.0,-
1272,26098,2012,216,183.0,76.0,-
1273,12185,2016,223,172.0,85.0,-
1274,21568,2000,135,164.0,51.0,-
1275,21568,2000,138,164.0,51.0,-
1276,21568,2000,137,164.0,51.0,-
1277,7110,2012,52,163.0,56.0,-
1278,3897,2016,35,169.0,47.0,-
1279,3577,2012,114,-,-,-
1280,18987,2012,12,185.0,82.0,-
1281,29933,2000,114,190.0,75.0,-
1282,36473,2000,52,173.0,62.0,-
1283,36473,2004,52,173.0,62.0,-
1284,36473,2008,52,173.0,62.0,-
1285,36473,2012,52,173.0,62.0,-
1286,2252,2012,237,172.0,68.0,-
1287,24792,2008,114,175.0,62.0,-
1288,13396,2008,361,174.0,74.0,-
1289,13396,2012,357,174.0,74.0,-
1290,4955,2004,329,190.0,91.0,-
1291,27067,2016,216,183.0,75.0,-
1292,22534,2016,212,188.0,71.0,-
1293,9855,2000,46,186.0,62.0,-
1294,4683,2008,133,167.0,64.0,-
1295,22416,2000,342,173.0,115.0,-
1296,7699,2004,184,184.0,75.0,-
1297,7699,2008,184,184.0,75.0,Silver
1298,7699,2012,184,184.0,75.0,-
1299,7699,2016,184,184.0,75.0,-
1300,28922,2004,184,171.0,71.0,-
1301,28922,2008,184,171.0,71.0,Silver
1302,28922,2012,184,171.0,71.0,-
1303,14818,2012,313,154.0,49.0,-
1304,15710,2008,237,171.0,58.0,-
1305,15710,2012,240,171.0,58.0,Gold
1306,15710,2016,240,171.0,58.0,Silver
1307,9750,2012,16,180.0,81.0,-
1308,9750,2016,16,180.0,81.0,-
1309,35591,2000,21,200.0,130.0,Gold
1310,35591,2004,21,200.0,130.0,Gold
1311,35591,2008,21,200.0,130.0,Bronze
1312,35591,2012,21,200.0,130.0,-
1313,884,2012,72,164.0,51.0,-
1314,910,2012,215,189.0,93.0,-
1315,910,2016,211,189.0,93.0,-
1316,7404,2016,362,182.0,81.0,-
1317,8491,2012,270,185.0,75.0,-
1318,24210,2004,272,193.0,88.0,-
1319,24210,2004,270,193.0,88.0,-
1320,24210,2004,273,193.0,88.0,-
1321,24210,2008,266,193.0,88.0,-
1322,24210,2008,270,193.0,88.0,-
1323,24210,2008,273,193.0,88.0,-
1324,25599,2004,205,171.0,53.0,-
1325,37402,2000,221,178.0,73.0,-
1326,8538,2012,151,186.0,87.0,-
1327,3631,2012,356,190.0,98.0,Bronze
1328,3631,2016,356,190.0,98.0,Gold
1329,11541,2004,341,170.0,77.0,-
1330,30198,2016,342,180.0,150.0,-
1331,36497,2016,81,169.0,60.0,-
1332,22599,2004,23,196.0,80.0,-
1333,30830,2012,119,164.0,62.0,-
1334,1026,2004,71,188.0,91.0,-
1335,8061,2008,15,185.0,76.0,-
1336,8061,2008,14,185.0,76.0,-
1337,8061,2012,14,185.0,76.0,-
1338,36977,2012,92,186.0,93.0,-
1339,36977,2012,91,186.0,93.0,-
1340,36977,2016,91,186.0,93.0,-
1341,33354,2000,136,168.0,53.0,-
1342,881,2012,94,188.0,89.0,-
1343,24267,2012,332,193.0,96.0,Bronze
1344,24267,2016,332,193.0,96.0,Gold
1345,34500,2008,329,200.0,96.0,-
1346,34500,2012,329,200.0,96.0,-
1347,13646,2012,160,173.0,66.0,-
1348,32266,2000,26,182.0,68.0,-
1349,4471,2000,6,179.0,63.0,-
1350,4471,2004,19,179.0,63.0,-
1351,7091,2000,17,171.0,58.0,-
1352,9234,2000,49,165.0,51.0,-
1353,9234,2004,49,165.0,51.0,-
1354,12251,2016,42,171.0,52.0,-
1355,7702,2004,13,192.0,83.0,-
1356,26613,2008,267,174.0,69.5,-
1357,26613,2012,274,174.0,69.5,-
1358,1176,2000,182,184.0,75.0,-
1359,1176,2008,182,184.0,75.0,-
1360,1182,2000,63,200.0,85.0,Bronze
1361,1182,2004,63,200.0,85.0,-
1362,1442,2000,160,176.0,73.0,-
1363,1237,2012,160,177.0,60.0,Silver
1364,3965,2012,52,171.0,60.0,-
1365,5593,2000,123,170.0,51.0,-
1366,14308,2012,8,178.0,64.0,-
1367,18478,2008,39,178.0,65.0,-
1368,18478,2012,39,178.0,65.0,-
1369,18478,2016,39,178.0,65.0,-
